id_commande,id_client,ville,categorie,canal_achat,mode_paiement,age_client,genre,anciennete_client_jours,client_premium,quantite,prix_unitaire_fcfa,remise_pct,frais_livraison_fcfa,montant_total_fcfa,mois,jour_semaine,delai_livraison_jours,retard_livraison,satisfaction_1_5,satisfait,retour_produit
CMD201530,CLI11535,Kpalimé,Beauté,Application mobile,Mobile Money,30.0,H,156.0,0,2,15676,0.0,2226,33578,5,Ven,0.5,0,4,1,0
CMD201531,CLI10597,Kpalimé,Mode,Site web,Carte bancaire,37.0,H,206.0,1,4,7378,8.9,2159,29044,6,Mar,0.5,0,4,1,0
CMD201532,CLI11300,Lomé,Mode,Site web,Espèces à la livraison,,H,719.0,0,3,4342,5.6,1664,13961,6,Sam,3.1,0,5,1,0
CMD201533,CLI11170,Dapaong,Mode,Réseaux sociaux,Mobile Money,48.0,F,1586.0,0,2,7954,0.0,4278,20186,7,Mar,6.0,1,3,0,0
CMD201534,CLI10320,Dapaong,Alimentaire,Application mobile,Mobile Money,36.0,F,682.0,1,2,2189,12.4,4149,7984,7,Sam,3.9,0,4,1,0
CMD201535,CLI11046,Lomé,Beauté,Site web,Espèces à la livraison,46.0,F,76.0,1,2,9932,15.5,1500,18285,3,Mer,,0,5,1,0
CMD201536,CLI11175,Lomé,Beauté,Application mobile,Carte bancaire,33.0,H,141.0,0,5,1500,0.0,2293,9793,7,Mar,3.3,0,4,1,0
CMD201537,CLI10652,Lomé,Téléphonie,Application mobile,Espèces à la livraison,36.0,H,134.0,0,1,62480,0.0,1319,63799,11,Mar,2.9,0,5,1,0
CMD201538,CLI11102,Lomé,Électronique,Application mobile,Mobile Money,35.0,H,117.0,0,3,91752,0.0,2122,277378,10,Ven,3.2,0,4,1,0
CMD201539,CLI11619,Lomé,Mode,Site web,Mobile Money,34.0,H,518.0,0,2,18014,0.0,1421,37449,9,Mar,2.6,0,3,0,0
CMD201540,CLI11057,Lomé,Maison,Réseaux sociaux,Carte bancaire,37.0,H,424.0,0,3,35675,0.0,1768,108793,7,Jeu,0.8,0,4,1,0
CMD201541,CLI10482,Lomé,Mode,Application mobile,Mobile Money,28.0,F,,0,2,18364,8.2,1458,35174,4,Ven,2.2,0,5,1,0
CMD201542,CLI10834,Lomé,Maison,Réseaux sociaux,Mobile Money,25.0,H,355.0,0,1,29044,0.0,2112,31156,5,Sam,2.9,0,4,1,0
CMD201543,CLI11537,Lomé,Mode,Site web,Mobile Money,37.0,H,125.0,0,3,21171,6.5,2140,61525,3,Sam,3.8,0,4,1,0
CMD201544,CLI11367,Lomé,Maison,Application mobile,Mobile Money,31.0,H,150.0,0,3,22045,2.0,1498,66310,4,Mer,3.7,0,5,1,0
CMD201545,CLI11460,Atakpamé,Électronique,Application mobile,Carte bancaire,24.0,H,830.0,1,4,42563,7.1,2132,160296,12,Lun,5.8,1,4,1,0
CMD201546,CLI10971,Lomé,Maison,Application mobile,Mobile Money,26.0,H,379.0,0,3,8219,0.0,2248,26905,3,Lun,0.5,0,3,0,1
CMD201547,CLI10540,Kpalimé,Maison,Application mobile,Carte bancaire,34.0,H,494.0,0,2,28443,4.2,2592,57089,4,Sam,2.1,0,5,1,0
CMD201548,CLI11141,Lomé,Mode,Site web,Mobile Money,39.0,H,210.0,0,3,4454,0.0,1371,14733,9,Ven,3.4,0,3,0,0
CMD201549,CLI11667,Sokodé,Alimentaire,Application mobile,Mobile Money,29.0,F,599.0,0,2,1500,10.0,3212,5912,2,Lun,6.0,1,4,1,0
CMD201550,CLI11373,Lomé,Électronique,Site web,Espèces à la livraison,32.0,F,147.0,0,3,35256,0.0,858,106626,2,Lun,1.5,0,3,0,0
CMD201551,CLI10094,Sokodé,Beauté,Application mobile,Mobile Money,27.0,F,51.0,0,1,1500,0.0,2796,4296,2,Mer,2.3,0,4,1,0
CMD201552,CLI10523,Lomé,Téléphonie,Site web,Espèces à la livraison,32.0,H,596.0,0,3,125862,0.0,1571,379157,9,Ven,0.5,0,4,1,0
CMD201553,CLI11782,Lomé,Électronique,Application mobile,Carte bancaire,51.0,F,1027.0,1,2,67633,20.0,1578,109791,11,Sam,2.7,0,4,1,0
CMD201554,CLI10181,Kpalimé,Alimentaire,Réseaux sociaux,Espèces à la livraison,41.0,H,56.0,0,5,7636,0.0,1907,40087,2,Sam,4.9,0,3,0,0
CMD201555,CLI11734,Lomé,Alimentaire,Réseaux sociaux,Carte bancaire,30.0,H,446.0,1,6,4970,6.2,979,28950,8,Dim,1.5,0,5,1,0
CMD201556,CLI10440,Kara,Maison,Site web,Espèces à la livraison,41.0,F,1221.0,0,5,19516,0.0,3316,100896,3,Jeu,4.7,0,4,1,0
CMD201557,CLI10645,Lomé,Alimentaire,Application mobile,Carte bancaire,54.0,H,285.0,0,4,4653,0.0,612,19224,9,Jeu,0.5,0,5,1,0
CMD201558,CLI11259,Kpalimé,Téléphonie,Réseaux sociaux,Mobile Money,41.0,H,1100.0,0,3,53238,0.0,2641,162355,11,Ven,3.1,0,4,1,0
CMD201559,CLI10642,Lomé,Maison,Site web,Mobile Money,30.0,F,234.0,1,5,25431,8.7,852,116945,10,Jeu,1.2,0,5,1,0
CMD201560,CLI11392,Lomé,Maison,Application mobile,Espèces à la livraison,44.0,F,104.0,0,3,32377,7.0,1468,91800,5,Lun,4.2,0,4,1,0
CMD201561,CLI10233,Atakpamé,Mode,Application mobile,Espèces à la livraison,23.0,F,1577.0,1,4,4986,16.3,2847,19540,7,Mar,,0,4,1,0
CMD201562,CLI10165,Kpalimé,Maison,Site web,Espèces à la livraison,31.0,F,,0,1,9531,0.0,2335,11866,1,Mar,,0,4,1,0
CMD201563,CLI10581,Lomé,Beauté,Application mobile,Carte bancaire,44.0,F,200.0,0,3,2382,0.0,1220,8366,10,Mer,0.5,0,3,0,0
CMD201564,CLI11407,Lomé,Électronique,Application mobile,Espèces à la livraison,31.0,H,239.0,0,2,57105,0.0,1374,115584,12,Sam,2.1,0,4,1,0
CMD201565,CLI11392,Kpalimé,Beauté,Application mobile,Espèces à la livraison,34.0,H,743.0,0,1,11349,6.3,2034,12668,9,Jeu,3.9,0,4,1,0
CMD201566,CLI10275,Lomé,Électronique,Application mobile,Mobile Money,31.0,F,2.0,0,3,55103,0.0,1954,167263,1,Ven,1.0,0,3,0,0
CMD201567,CLI11087,Lomé,Alimentaire,Application mobile,Carte bancaire,44.0,H,67.0,0,4,10756,0.0,1374,44398,6,Ven,2.2,0,3,0,0
CMD201568,CLI11541,Sokodé,Alimentaire,Application mobile,Espèces à la livraison,23.0,F,155.0,0,4,6876,0.0,2730,30234,3,Ven,4.9,0,4,1,0
CMD201569,CLI10805,Dapaong,Téléphonie,Application mobile,Mobile Money,40.0,H,465.0,0,1,77100,0.0,4031,81131,1,Lun,,0,3,0,0
CMD201570,CLI11640,Lomé,Électronique,Réseaux sociaux,Espèces à la livraison,22.0,F,687.0,0,1,61325,0.0,1634,62959,4,Mar,7.2,1,3,0,0
CMD201571,CLI11558,Lomé,Beauté,Site web,Espèces à la livraison,44.0,H,76.0,1,4,13231,19.2,1851,44614,6,Mar,1.7,0,5,1,0
CMD201572,CLI10152,Lomé,Électronique,Application mobile,Espèces à la livraison,31.0,F,1345.0,0,4,9778,7.7,1733,37833,4,Mer,2.3,0,5,1,0
CMD201573,CLI10338,Lomé,Téléphonie,Site web,Mobile Money,30.0,H,594.0,0,3,68150,0.0,1913,206363,1,Jeu,2.1,0,4,1,0
CMD201574,CLI10790,Atakpamé,Électronique,Application mobile,Carte bancaire,35.0,H,146.0,0,2,50212,3.4,1772,98782,8,Lun,2.1,0,4,1,0
CMD201575,CLI11558,Kpalimé,Maison,Site web,Mobile Money,21.0,F,175.0,0,2,17829,,2617,35957,7,Ven,4.7,0,4,1,0
CMD201576,CLI10226,Lomé,Mode,Application mobile,Mobile Money,,H,205.0,0,3,5123,,1649,16603,9,Sam,2.4,0,4,1,0
CMD201577,CLI10393,Kpalimé,Alimentaire,Réseaux sociaux,Carte bancaire,44.0,F,524.0,0,3,9312,0.0,2452,30388,8,Mer,0.5,0,4,1,0
CMD201578,CLI10555,Kara,Maison,Application mobile,Mobile Money,46.0,F,18.0,1,4,1500,7.8,2852,8384,2,Sam,5.4,1,3,0,0
CMD201579,CLI10850,Lomé,Maison,Application mobile,Mobile Money,32.0,H,62.0,0,5,35861,0.0,1327,180632,6,Mer,4.8,0,4,1,0
CMD201580,CLI11299,Lomé,Alimentaire,Site web,Mobile Money,32.0,F,276.0,0,3,8253,0.0,1381,26140,4,Ven,2.1,0,4,1,0
CMD201581,CLI11316,Dapaong,Alimentaire,Application mobile,Espèces à la livraison,18.0,F,267.0,0,2,1500,8.8,3700,6436,10,Sam,6.0,1,4,1,0
CMD201582,CLI10634,Sokodé,Maison,Application mobile,Mobile Money,31.0,H,701.0,1,3,18439,9.5,2803,52865,1,Sam,4.7,0,5,1,0
CMD201583,CLI10051,Lomé,Beauté,Site web,Mobile Money,46.0,H,481.0,1,4,10422,7.1,857,39585,7,Dim,2.9,0,4,1,0
CMD201584,CLI10541,Lomé,Maison,Application mobile,Mobile Money,22.0,H,164.0,1,5,18748,17.9,1668,78629,11,Mar,3.5,0,5,1,0
CMD201585,CLI10309,Kpalimé,Maison,Site web,Espèces à la livraison,37.0,F,247.0,0,2,1500,9.5,2632,5347,8,Ven,4.0,0,4,1,0
CMD201586,CLI10249,Lomé,Téléphonie,Application mobile,Mobile Money,31.0,F,205.0,0,1,33086,0.0,2293,35379,5,Sam,2.6,0,5,1,0
CMD201587,CLI10013,Lomé,Beauté,Réseaux sociaux,Mobile Money,33.0,F,342.0,0,3,10070,0.0,1256,31466,2,Sam,1.3,0,3,0,0
CMD201588,CLI11643,Lomé,Maison,Site web,Mobile Money,22.0,H,181.0,0,4,8382,0.0,2211,35739,10,Lun,0.5,0,4,1,0
CMD201589,CLI10528,Sokodé,Beauté,Application mobile,Espèces à la livraison,27.0,H,46.0,0,1,1500,0.0,3308,4808,6,Mer,0.7,0,4,1,0
CMD201590,CLI11145,Atakpamé,Maison,Application mobile,Mobile Money,37.0,F,844.0,0,2,41537,0.0,2837,85911,6,Mar,1.3,0,4,1,0
CMD201591,CLI10798,Lomé,Électronique,Site web,Espèces à la livraison,38.0,H,38.0,1,1,45861,5.6,1349,44642,7,Ven,0.5,0,5,1,0
CMD201592,CLI11509,Kara,Maison,Application mobile,Mobile Money,32.0,H,126.0,0,2,35544,3.4,2532,71203,3,Dim,8.2,1,3,0,0
CMD201593,CLI10938,Kpalimé,Maison,Application mobile,Mobile Money,23.0,F,255.0,0,3,21980,4.4,3048,66087,3,Mar,,0,4,1,0
CMD201594,CLI11038,Kara,Maison,Site web,Espèces à la livraison,31.0,F,81.0,0,2,11555,0.0,2752,25862,7,Ven,1.8,0,3,0,0
CMD201595,CLI10507,Lomé,Beauté,Application mobile,Espèces à la livraison,21.0,H,663.0,0,1,4669,0.0,1931,6600,2,Mer,1.6,0,3,0,0
CMD201596,CLI10130,Lomé,Mode,Réseaux sociaux,Carte bancaire,24.0,H,508.0,1,2,15721,12.9,2309,29695,1,Dim,3.6,0,4,1,1
CMD201597,CLI10366,Lomé,Électronique,Application mobile,Espèces à la livraison,42.0,F,43.0,1,3,36097,14.3,1858,94663,1,Mer,2.1,0,5,1,0
CMD201598,CLI10645,Kpalimé,Téléphonie,Application mobile,Espèces à la livraison,18.0,H,1387.0,1,2,2926,12.2,2247,7385,11,Jeu,2.2,0,3,0,0
CMD201599,CLI11750,Atakpamé,Mode,Réseaux sociaux,Mobile Money,36.0,F,11.0,0,2,1500,0.0,2701,5701,8,Mar,3.6,0,3,0,0
CMD201600,CLI11677,Lomé,Électronique,Site web,Espèces à la livraison,22.0,F,723.0,0,1,2160,0.0,2557,4717,11,Mer,1.8,0,3,0,0
CMD201601,CLI10375,Lomé,Maison,Site web,Espèces à la livraison,38.0,F,249.0,0,4,17988,0.0,1841,73793,4,Sam,2.3,0,4,1,0
CMD201602,CLI10752,Dapaong,Beauté,Réseaux sociaux,Mobile Money,22.0,H,2200.0,0,3,9370,0.0,4166,32276,7,Mar,5.0,0,5,1,1
CMD201603,CLI10119,Lomé,Alimentaire,Réseaux sociaux,Mobile Money,45.0,H,13.0,1,4,1500,,1275,6327,8,Jeu,2.1,0,4,1,0
CMD201604,CLI10320,Sokodé,Beauté,Réseaux sociaux,Mobile Money,21.0,H,123.0,0,3,10309,0.0,2247,33174,2,Dim,6.6,1,4,1,0
CMD201605,CLI10845,Lomé,Mode,Application mobile,Espèces à la livraison,18.0,H,154.0,1,3,6123,14.7,2137,17806,3,Dim,2.9,0,5,1,0
CMD201606,CLI11448,Sokodé,Alimentaire,Site web,Mobile Money,41.0,F,1478.0,1,4,3864,14.8,2708,15877,2,Jeu,4.3,0,4,1,0
CMD201607,CLI11493,Lomé,Mode,Réseaux sociaux,Mobile Money,24.0,F,234.0,1,2,17556,11.7,1331,32335,6,Ven,2.3,0,4,1,0
CMD201608,CLI10397,Lomé,Téléphonie,Application mobile,Espèces à la livraison,20.0,H,70.0,0,3,73415,0.0,1906,222151,12,Sam,2.4,0,5,1,0
CMD201609,CLI10039,Atakpamé,Téléphonie,Réseaux sociaux,Mobile Money,29.0,F,799.0,0,3,2505,4.5,2609,9786,2,Jeu,2.6,0,4,1,0
CMD201610,CLI10427,Dapaong,Alimentaire,Site web,Mobile Money,30.0,H,502.0,0,2,1500,0.0,3607,6607,3,Jeu,2.8,0,4,1,0
CMD201611,CLI11243,Lomé,Maison,Réseaux sociaux,Espèces à la livraison,32.0,F,855.0,0,3,7683,9.2,1463,22391,11,Ven,1.1,0,3,0,0
CMD201612,CLI11188,Lomé,Maison,Application mobile,Mobile Money,29.0,H,853.0,0,1,26959,0.0,1454,28413,5,Lun,2.4,0,5,1,0
CMD201613,CLI10515,Sokodé,Alimentaire,Application mobile,Mobile Money,34.0,H,85.0,0,2,1500,0.0,2495,5495,10,Lun,3.3,0,4,1,0
CMD201614,CLI10544,Lomé,Alimentaire,Réseaux sociaux,Espèces à la livraison,18.0,H,893.0,1,2,9251,7.4,1944,19077,8,Ven,4.2,0,4,1,0
CMD201615,CLI10637,Lomé,Maison,Application mobile,Carte bancaire,39.0,F,124.0,0,2,28462,0.0,2065,58989,5,Mer,1.7,0,5,1,0
CMD201616,CLI10173,Lomé,Électronique,Site web,Mobile Money,42.0,F,241.0,0,2,47543,6.1,1414,90700,10,Lun,2.1,0,4,1,0
CMD201617,CLI11609,Atakpamé,Maison,Application mobile,Espèces à la livraison,46.0,F,96.0,0,2,15711,0.0,2678,34100,2,Mar,2.2,0,4,1,0
CMD201618,CLI11182,Lomé,Mode,Réseaux sociaux,Mobile Money,36.0,H,270.0,0,5,8294,0.0,831,42301,12,Sam,0.9,0,3,0,0
CMD201619,CLI11228,Lomé,Maison,Application mobile,Espèces à la livraison,40.0,F,743.0,0,6,1500,0.0,1508,10508,12,Mer,3.9,0,4,1,0
CMD201620,CLI10548,Atakpamé,Maison,Site web,Mobile Money,34.0,H,343.0,0,3,1500,0.0,2700,7200,5,Sam,2.6,0,4,1,0
CMD201621,CLI11237,Kpalimé,Électronique,Réseaux sociaux,Espèces à la livraison,28.0,H,167.0,1,5,47269,13.7,2459,206425,10,Sam,1.9,0,4,1,0
CMD201622,CLI11256,Sokodé,Téléphonie,Application mobile,Espèces à la livraison,39.0,H,350.0,0,3,15891,0.0,2852,50525,2,Jeu,3.9,0,3,0,0
CMD201623,CLI11567,Atakpamé,Maison,Application mobile,Mobile Money,28.0,H,764.0,1,1,34954,13.5,2512,32747,6,Mar,1.9,0,5,1,0
CMD201624,CLI10910,Dapaong,Beauté,Site web,Espèces à la livraison,24.0,H,39.0,0,4,14475,5.4,4026,58799,10,Lun,5.9,1,4,1,0
CMD201625,CLI10253,Kara,Téléphonie,Application mobile,Mobile Money,41.0,F,426.0,0,2,37856,0.0,3183,78895,8,Jeu,3.4,0,4,1,0
CMD201626,CLI11066,Lomé,Maison,Application mobile,Espèces à la livraison,30.0,F,414.0,0,3,19588,5.9,1984,57281,7,Mar,5.1,1,2,0,0
CMD201627,CLI10348,Kara,Maison,Application mobile,Mobile Money,29.0,F,753.0,0,2,1500,0.0,3155,6155,7,Ven,5.8,1,4,1,1
CMD201628,CLI10349,Kpalimé,Mode,Application mobile,Mobile Money,27.0,H,5.0,0,2,14523,0.0,1527,30573,6,Jeu,1.1,0,4,1,0
CMD201629,CLI10863,Sokodé,Mode,Application mobile,Mobile Money,26.0,F,1104.0,0,2,22825,0.0,2974,48624,4,Mer,0.8,0,5,1,0
CMD201630,CLI10718,Atakpamé,Alimentaire,Application mobile,Mobile Money,18.0,H,834.0,0,3,7594,2.4,3175,25410,3,Mar,2.1,0,4,1,0
CMD201631,CLI10457,Kpalimé,Électronique,Application mobile,Mobile Money,27.0,H,88.0,0,2,66896,0.0,1933,135725,11,Lun,3.8,0,4,1,0
CMD201632,CLI10412,Kara,Électronique,Application mobile,Espèces à la livraison,35.0,F,229.0,0,3,55036,0.0,3062,168170,2,Ven,6.6,1,4,1,0
CMD201633,CLI11799,Lomé,Beauté,Site web,Mobile Money,28.0,F,124.0,1,3,1500,18.2,1082,4763,8,Mer,1.0,0,5,1,0
CMD201634,CLI10192,Kara,Mode,Application mobile,Mobile Money,31.0,H,108.0,0,2,7853,8.1,2276,16710,1,Mar,4.6,0,4,1,0
CMD201635,CLI11704,Lomé,Mode,Site web,Mobile Money,48.0,F,647.0,1,1,8028,15.2,1644,8452,6,Lun,0.7,0,4,1,1
CMD201636,CLI11248,Lomé,Mode,Application mobile,Espèces à la livraison,39.0,F,23.0,0,2,6077,0.0,1815,13969,2,Ven,2.6,0,4,1,1
CMD201637,CLI10379,Lomé,Mode,Réseaux sociaux,Mobile Money,23.0,H,18.0,1,2,18639,9.7,1691,35353,1,Sam,0.5,0,4,1,1
CMD201638,CLI11603,Lomé,Maison,Site web,Espèces à la livraison,40.0,H,32.0,0,2,3758,9.4,1799,8608,2,Sam,3.7,0,5,1,0
CMD201639,CLI11325,Lomé,Électronique,Réseaux sociaux,Mobile Money,39.0,F,583.0,0,2,34946,0.0,2450,72342,11,Mer,0.5,0,3,0,0
CMD201640,CLI11107,Dapaong,Maison,Application mobile,Espèces à la livraison,27.0,F,156.0,1,3,6101,9.7,3756,20284,11,Mar,4.2,0,4,1,0
CMD201641,CLI11649,Sokodé,Électronique,Application mobile,Carte bancaire,46.0,F,802.0,0,2,5783,3.6,2400,13550,12,Jeu,2.6,0,5,1,0
CMD201642,CLI11742,Lomé,Téléphonie,Application mobile,Mobile Money,22.0,F,463.0,0,3,72274,0.0,1534,218356,6,Mer,4.0,0,3,0,0
CMD201643,CLI10306,Lomé,Mode,Application mobile,Mobile Money,45.0,F,608.0,0,2,16609,,1837,35055,4,Sam,1.9,0,3,0,0
CMD201644,CLI11335,Atakpamé,Beauté,Site web,Espèces à la livraison,41.0,H,123.0,0,3,12992,7.8,3577,39513,7,Ven,4.3,0,4,1,0
CMD201645,CLI10420,Dapaong,Beauté,Application mobile,Carte bancaire,45.0,H,279.0,0,1,5750,0.0,3435,9185,12,Dim,3.5,0,3,0,0
CMD201646,CLI11703,Kpalimé,Mode,Application mobile,Mobile Money,33.0,F,248.0,1,4,25944,,2329,87322,4,Sam,0.5,0,5,1,0
CMD201647,CLI11430,Kara,Maison,Application mobile,Mobile Money,33.0,F,238.0,1,1,28778,7.0,2801,29565,7,Mar,4.1,0,5,1,0
CMD201648,CLI10310,Atakpamé,Beauté,Réseaux sociaux,Mobile Money,35.0,H,305.0,1,5,1500,15.2,2576,8936,1,Ven,3.5,0,4,1,0
CMD201649,CLI10094,Lomé,Maison,Site web,Espèces à la livraison,23.0,F,1263.0,0,3,5107,0.0,1276,16597,4,Dim,3.2,0,5,1,0
CMD201650,CLI11359,Lomé,Mode,Réseaux sociaux,Espèces à la livraison,30.0,F,1841.0,1,2,7897,19.0,1322,14115,5,Dim,0.5,0,5,1,0
CMD201651,CLI11296,Atakpamé,Beauté,Site web,Mobile Money,41.0,F,404.0,1,4,4529,14.3,2334,17859,2,Jeu,5.1,1,4,1,0
CMD201652,CLI11357,Kara,Mode,Application mobile,Mobile Money,27.0,H,471.0,0,3,23116,0.0,2904,72252,2,Dim,3.9,0,3,0,0
CMD201653,CLI11696,Lomé,Téléphonie,Site web,Espèces à la livraison,40.0,F,137.0,1,2,76796,13.6,1131,133834,1,Ven,1.2,0,4,1,1
CMD201654,CLI11321,Lomé,Alimentaire,Site web,Mobile Money,31.0,F,787.0,0,5,2026,0.0,1853,11983,6,Sam,4.7,0,4,1,0
CMD201655,CLI10998,Kara,Beauté,Application mobile,Mobile Money,35.0,F,46.0,0,2,4505,0.0,2599,11609,4,Sam,7.0,1,4,1,0
CMD201656,CLI10283,Sokodé,Électronique,Application mobile,Mobile Money,34.0,H,728.0,0,3,46512,0.0,2291,141827,8,Lun,,0,3,0,0
CMD201657,CLI11788,Lomé,Maison,Site web,Espèces à la livraison,29.0,F,44.0,0,1,33844,0.0,2021,35865,1,Mer,1.2,0,4,1,0
CMD201658,CLI10594,Lomé,Maison,Site web,Carte bancaire,37.0,F,378.0,0,4,34841,0.0,1174,140538,8,Ven,,0,5,1,0
CMD201659,CLI11461,Kara,Mode,Réseaux sociaux,Espèces à la livraison,29.0,F,150.0,0,3,25456,0.0,3018,79386,3,Sam,1.1,0,4,1,0
CMD201660,CLI11095,Kpalimé,Maison,Site web,Carte bancaire,39.0,F,1463.0,0,2,8445,0.0,2780,19670,11,Lun,5.2,1,4,1,0
CMD201661,CLI10725,Sokodé,Mode,Réseaux sociaux,Carte bancaire,51.0,H,1096.0,0,5,10436,7.7,3365,51527,6,Lun,2.1,0,5,1,0
CMD201662,CLI10565,Sokodé,Maison,Application mobile,Espèces à la livraison,43.0,F,36.0,1,3,26820,5.7,1941,77815,8,Sam,4.4,0,5,1,0
CMD201663,CLI10663,Lomé,Mode,Site web,Carte bancaire,26.0,H,120.0,1,3,7772,12.5,1715,22116,8,Sam,2.5,0,5,1,1
CMD201664,CLI10373,Lomé,Maison,Application mobile,Espèces à la livraison,24.0,H,613.0,0,1,24637,0.0,1439,26076,6,Sam,0.5,0,5,1,0
CMD201665,CLI10588,Atakpamé,Maison,Application mobile,Mobile Money,24.0,H,109.0,0,2,51730,0.0,2697,106157,8,Dim,4.2,0,4,1,0
CMD201666,CLI10847,Sokodé,Beauté,Réseaux sociaux,Mobile Money,30.0,F,600.0,0,3,7379,4.5,2664,23805,1,Mer,5.7,1,3,0,0
CMD201667,CLI11207,Lomé,Électronique,Site web,Mobile Money,33.0,H,311.0,1,2,105986,8.1,1815,196617,8,Mar,1.3,0,4,1,0
CMD201668,CLI10085,Lomé,Mode,Site web,Mobile Money,,F,1044.0,0,1,18713,0.0,1792,20505,3,Mar,3.1,0,4,1,0
CMD201669,CLI10500,Lomé,Électronique,Site web,Mobile Money,18.0,F,535.0,1,2,54980,7.5,814,102527,12,Lun,1.4,0,4,1,0
CMD201670,CLI11105,Kara,Alimentaire,Site web,Mobile Money,37.0,H,182.0,0,3,1500,4.5,2740,7038,7,Mer,3.8,0,4,1,0
CMD201671,CLI11075,Kara,Électronique,Application mobile,Espèces à la livraison,36.0,H,2200.0,0,2,46958,8.1,2682,88991,7,Sam,6.9,1,3,0,0
CMD201672,CLI10350,Atakpamé,Beauté,Application mobile,Espèces à la livraison,31.0,H,657.0,0,4,12695,0.0,2381,53161,1,Dim,5.5,1,3,0,0
CMD201673,CLI11639,Kpalimé,Électronique,Application mobile,Mobile Money,36.0,H,204.0,0,2,66306,0.0,2318,134930,11,Mer,2.8,0,3,0,0
CMD201674,CLI11155,Kara,Électronique,Application mobile,Espèces à la livraison,32.0,F,29.0,0,5,36748,8.1,2454,171311,4,Lun,3.9,0,4,1,0
CMD201675,CLI10305,Lomé,Mode,Application mobile,Espèces à la livraison,45.0,F,1805.0,0,1,3104,0.0,1553,4657,10,Sam,1.9,0,3,0,0
CMD201676,CLI11035,Lomé,Mode,Réseaux sociaux,Mobile Money,31.0,F,64.0,0,2,20078,0.0,1591,41747,10,Mar,,0,4,1,0
CMD201677,CLI10740,Kpalimé,Mode,Site web,Mobile Money,30.0,F,205.0,0,4,22563,,3119,93371,11,Dim,5.8,1,4,1,0
CMD201678,CLI11134,Dapaong,Téléphonie,Site web,Espèces à la livraison,30.0,F,634.0,0,2,53040,0.0,3925,110005,12,Lun,4.7,0,5,1,0
CMD201679,CLI10016,Lomé,Maison,Application mobile,Mobile Money,34.0,H,94.0,1,4,33846,12.0,1816,120954,2,Jeu,1.3,0,4,1,0
CMD201680,CLI10098,Lomé,Mode,Application mobile,Mobile Money,,H,623.0,0,3,18340,9.4,1413,51261,6,Lun,4.4,0,4,1,0
CMD201681,CLI10539,Sokodé,Maison,Application mobile,Mobile Money,24.0,H,360.0,0,2,13129,0.0,1900,28158,2,Mer,,1,4,1,0
CMD201682,CLI10778,Kara,Beauté,Application mobile,Mobile Money,,F,264.0,0,1,4169,6.5,2757,6655,5,Sam,2.9,0,4,1,0
CMD201683,CLI10353,Kpalimé,Beauté,Site web,Mobile Money,46.0,F,65.0,0,3,6806,0.0,1970,22388,8,Sam,4.5,0,4,1,0
CMD201684,CLI10937,Kara,Électronique,Réseaux sociaux,Carte bancaire,34.0,H,407.0,0,2,15381,0.0,3160,33922,10,Sam,3.5,0,2,0,0
CMD201685,CLI11119,Lomé,Alimentaire,Site web,Mobile Money,37.0,F,33.0,0,3,4623,0.0,1011,14880,11,Sam,1.3,0,5,1,1
CMD201686,CLI11741,Lomé,Mode,Application mobile,Espèces à la livraison,28.0,F,136.0,0,2,1804,0.0,2065,5673,5,Ven,2.1,0,4,1,0
CMD201687,CLI10997,Dapaong,Électronique,Site web,Mobile Money,41.0,H,161.0,0,3,50755,0.0,3668,155933,5,Sam,7.2,1,4,1,0
CMD201688,CLI11544,Lomé,Mode,Réseaux sociaux,Espèces à la livraison,26.0,F,585.0,0,1,35802,0.0,1445,37247,11,Ven,2.4,0,4,1,0
CMD201689,CLI11459,Lomé,Maison,Application mobile,Espèces à la livraison,31.0,F,414.0,0,3,18898,3.9,500,54983,3,Dim,2.6,0,5,1,0
CMD201690,CLI10769,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,36.0,F,925.0,0,4,62528,0.0,1823,251935,10,Dim,2.0,0,5,1,0
CMD201691,CLI11012,Kara,Électronique,Application mobile,Mobile Money,,H,675.0,1,3,14515,15.0,2697,39710,8,Jeu,2.4,0,5,1,0
CMD201692,CLI10711,Lomé,Téléphonie,Site web,Espèces à la livraison,36.0,F,221.0,0,3,2003,8.4,1029,6533,12,Dim,4.9,0,4,1,0
CMD201693,CLI10238,Lomé,Maison,Réseaux sociaux,Mobile Money,,H,381.0,0,1,25800,3.8,1785,26605,3,Jeu,4.8,0,5,1,0
CMD201694,CLI10826,Dapaong,Mode,Application mobile,Mobile Money,20.0,H,14.0,0,1,6485,4.9,4502,10669,6,Dim,7.5,1,3,0,0
CMD201695,CLI10258,Kara,Maison,Réseaux sociaux,Mobile Money,26.0,F,176.0,0,2,14087,2.1,2956,30538,6,Dim,,0,3,0,0
CMD201696,CLI10158,Lomé,Mode,Réseaux sociaux,Mobile Money,18.0,F,468.0,0,1,26915,0.0,2066,28981,4,Sam,3.8,0,4,1,0
CMD201697,CLI10269,Lomé,Électronique,Réseaux sociaux,Espèces à la livraison,38.0,F,125.0,1,2,59038,9.3,1684,108779,11,Mar,1.6,0,4,1,0
CMD201698,CLI10281,Lomé,Téléphonie,Application mobile,Espèces à la livraison,32.0,H,62.0,0,2,32933,0.0,2039,67905,10,Lun,3.3,0,4,1,0
